"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
1,"Specimen_001_A1_A01_000.fcs",NA,49.4099998474121,NA,29.8900012969971,NA,NA
2,"Specimen_001_A2_A02_001.fcs",27891.9462890625,62.2200012207031,9785.42034365234,56.5263832458496,246.16581399523,448.279423687663
3,"Specimen_001_A3_A03_002.fcs",30246.8515625,64.6600036621094,9893.46760253906,52.1193471046448,289.548826256767,467.783016539243
4,"Specimen_001_A4_A04_003.fcs",29478.25,65.2700042724609,10675.0032220703,63.3576795211792,232.118507322347,451.635484455416
5,"Specimen_001_A5_A05_004.fcs",29810.0908203125,68.3199996948242,10235.0243759766,73.8100054860115,201.475197195686,436.330371098799
6,"Specimen_001_A6_A06_005.fcs",29677.720703125,78.0800018310547,10096.9398640625,102.268697238159,144.715057004997,380.093750091606
7,"Specimen_001_A7_A07_006.fcs",30504.271484375,88.4500045776367,10696.0238464844,124.135003089905,122.51105942201,344.875861002358
8,"Specimen_001_A8_A08_007.fcs",31917.03125,102.480003356934,10413.6726945313,164.233960083008,96.857407659668,311.446430566891
9,"Specimen_001_B1_B01_012.fcs",NA,108.540000915527,NA,107.32500243187,NA,NA
10,"Specimen_001_B2_B02_013.fcs",8495.2802734375,125.550003051758,4497.98216655273,151.75107122153,27.577170305992,67.6645166622205
11,"Specimen_001_B3_B03_014.fcs",13723.4252929688,145.800003051758,6443.69276196289,169.055270038605,40.1573558955496,94.1250000392459
12,"Specimen_001_B4_B04_015.fcs",19216.439453125,158.759994506836,8371.149284375,202.732958144093,47.0019271486013,121.04081706993
13,"Specimen_001_B5_B05_016.fcs",25279.6953125,153.089996337891,11469.4022483398,192.730269793796,65.1859340596712,165.129635621025
14,"Specimen_001_B6_B06_017.fcs",32610.1953125,165.240005493164,14412.7211020508,244.325645475006,66.396949947536,197.350485526636
15,"Specimen_001_B7_B07_018.fcs",36932.76171875,165.240005493164,16895.60849375,278.803217712402,65.9381229795994,223.509806892847
16,"Specimen_001_B8_B08_019.fcs",41613.75,255.149993896484,18106.2543017578,951.001855737305,21.7447525241886,163.095241996686
17,"Specimen_001_C1_C01_024.fcs",NA,157.31999206543,NA,65.5499954223633,NA,NA
18,"Specimen_001_C2_C02_025.fcs",5142.56982421875,158.699996948242,2900.5312546875,199.529915596008,12.4890290570799,32.4043473415814
19,"Specimen_001_C3_C03_026.fcs",7643.81982421875,158.009994506836,4438.36651518555,187.13551578939,20.0010398831421,48.3755464208187
20,"Specimen_001_C4_C04_027.fcs",9672.07470703125,168.360000610352,6065.75201645508,265.791306741333,17.8781518909305,57.4487685434029
21,"Specimen_001_C5_C05_028.fcs",13450.169921875,181.470001220703,8207.29968608398,335.339984893799,19.7839513901935,74.1178697933492
22,"Specimen_001_C6_C06_029.fcs",16014.900390625,208.380004882812,9930.58983703612,657.958823699951,12.0117854008372,76.8543047094723
23,"Specimen_001_C7_C07_030.fcs",19772.6396484375,271.170013427734,12056.7580200195,887.413646859741,10.9878125629569,72.9160256272467
24,"Specimen_001_C8_C08_031.fcs",1502.13000488281,-6758.5498046875,3270.83803717041,9125.74422700195,0.452603075655352,-0.222256260335758
25,"Specimen_001_D1_D01_036.fcs",NA,4.61999988555908,NA,23.4849987030029,NA,NA
26,"Specimen_001_D2_D02_037.fcs",41069.873046875,18.4799995422363,14395.4192532227,69.4566931991577,295.517905881464,2222.39578269519
27,"Specimen_001_D3_D03_038.fcs",42239.890625,22.3299999237061,15218.6553150391,70.0124790382385,301.500255418884,1891.62072410744
28,"Specimen_001_D4_D04_039.fcs",41748.62890625,17.7099990844727,14889.6212299805,89.3353592205048,233.563279261921,2357.34788619235
29,"Specimen_001_D5_D05_040.fcs",43322.5078125,12.7049999237061,15116.0880958008,118.588737391663,182.605042288026,3409.87863617891
30,"Specimen_001_D6_D06_041.fcs",45478.5078125,4.61999988555908,14744.8058166016,178.087059321594,127.673195306394,9843.83310368773
31,"Specimen_001_D7_D07_042.fcs",42347.6875,-45.0450000762939,15280.4495703125,453.876323812866,46.7007533505481,-940.119601027296
32,"Specimen_001_D8_D08_043.fcs",42657.23046875,-428.119995117188,15713.9169113281,641.931721765137,33.5591379916498,-99.6384914399376
33,"Specimen_001_E1_E01_048.fcs",NA,49.4099998474121,NA,27.7550010681152,NA,NA
34,"Specimen_001_E2_E02_049.fcs",27953.861328125,64.0500030517578,9293.47451748047,57.8023820457458,241.251401222538,436.438095179104
35,"Specimen_001_E3_E03_050.fcs",29506.310546875,70.1500015258789,9912.7836171875,70.1500043869019,209.808686418595,420.617389951016
36,"Specimen_001_E4_E04_051.fcs",29728.9609375,68.3199996948242,9999.34898984375,58.8893368881226,251.833714770419,435.142872808769
37,"Specimen_001_E5_E05_052.fcs",29891.830078125,74.4199981689453,10003.0808417969,74.7250006198883,199.514284594198,401.663945358689
38,"Specimen_001_E6_E06_053.fcs",30079.1015625,89.0600051879883,10094.4795675781,154.695575196838,96.9324478710912,337.739723897488
39,"Specimen_001_E7_E07_054.fcs",30945.91015625,96.3800048828125,11303.2258427734,131.287981756592,117.488020375552,321.0822638355
40,"Specimen_001_E8_E08_055.fcs",31910.3203125,104.615005493164,10828.8485828125,182.569983134079,87.1055163642339,305.026226037766
41,"Specimen_001_F1_F01_060.fcs",NA,100.440002441406,NA,109.696761944449,NA,NA
42,"Specimen_001_F2_F02_061.fcs",8539.02001953125,125.955001831055,4315.887525,140.112907258606,30.0224482608595,67.7942113881652
43,"Specimen_001_F3_F03_062.fcs",13209.8852539062,136.890007019043,6528.12449951172,166.032906361103,39.3686876095962,96.4999969067764
44,"Specimen_001_F4_F04_063.fcs",19469.9697265625,171.720001220703,9323.91584711914,211.157321534729,45.6963783805333,113.382073073356
45,"Specimen_001_F5_F05_064.fcs",26214.029296875,164.43000793457,11459.6907425781,203.613345066547,63.9683005070876,159.423633351073
46,"Specimen_001_F6_F06_065.fcs",32733.720703125,145.800003051758,14298.8758521484,231.225440679169,70.4678529411689,224.511111234372
47,"Specimen_001_F7_F07_066.fcs",37064.791015625,170.910003662109,16329.3305456055,266.541024536133,69.2086350987997,216.867299873812
48,"Specimen_001_F8_F08_067.fcs",38873.92578125,206.550003051758,17787.7222345703,262.258560497284,73.7199497032218,188.205883354593
49,"Specimen_001_G1_G01_072.fcs",NA,160.770004272461,NA,70.1325010070801,NA,NA
50,"Specimen_001_G2_G02_073.fcs",5108.06982421875,160.080001831055,3136.67583125,242.271550967789,10.2116608463153,31.9094812955444
51,"Specimen_001_G3_G03_074.fcs",8508.3896484375,158.699996948242,4417.97144091797,336.377979704285,12.4111715915971,53.6130422939604
52,"Specimen_001_G4_G04_075.fcs",10343.7900390625,182.849998474121,6432.08471069336,438.778862121582,11.578657175346,56.5698120064598
53,"Specimen_001_G5_G05_076.fcs",13932.1352539062,273.584991455078,7796.52608227539,708.122508087158,9.64420005469592,50.9243404757233
54,"Specimen_001_G6_G06_077.fcs",17321.0703125,177.675003051758,9985.69454726562,418.004559539795,20.5062300376847,97.4873787251562
55,"Specimen_001_G7_G07_078.fcs",20139.7197265625,227.699996948242,11308.4226941406,659.599289245605,15.0940275817974,88.4484848330516
56,"Specimen_001_G8_G08_079.fcs",23299.23046875,247.020004272461,12285.2482105469,744.64784376831,15.4785988151266,94.3212293165178
57,"Specimen_001_H1_H01_084.fcs",NA,5.3899998664856,NA,24.6399993896484,NA,NA
58,"Specimen_001_H2_H02_085.fcs",43086.1171875,17.7099990844727,14697.2861964844,76.6149978637695,281.070341246999,2432.86953217722
59,"Specimen_001_H3_H03_086.fcs",43024.51953125,25.4099998474121,15418.781771875,93.9399967193604,228.864759596808,1693.21211293245
60,"Specimen_001_H4_H04_087.fcs",43099.20703125,27.7199993133545,14677.8276408203,116.773425436401,184.423326073426,1554.80548697151
61,"Specimen_001_H5_H05_088.fcs",42426.228515625,36.9599990844727,15160.2719601562,180.439753617096,117.461001987658,1147.89582160593
62,"Specimen_001_H6_H06_089.fcs",43804.529296875,13.0900001525879,15963.581390625,129.627031047058,168.913223357036,3346.41167198267
63,"Specimen_001_H7_H07_090.fcs",44174.900390625,-63.9099998474121,14758.5270195313,229.024018345642,96.5811592819653,-691.204827039501
64,"Specimen_001_H8_H08_091.fcs",45637.8984375,-484.329986572266,15889.9210195312,299.42642880249,77.0176310229712,-94.2289342034999
