"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
25,"Specimen_001_D1_D01_037.fcs",NA,3.07999992370605,NA,23.1050429183006,NA,NA
26,"Specimen_001_D2_D02_038.fcs",40979.3984375,18.0949993133545,15796.9145164063,56.9800004959106,359.435793977629,2264.68085065117
27,"Specimen_001_D3_D03_039.fcs",41348.998046875,34.6499977111816,14834.8541496094,101.254997253418,204.011402744713,1193.33335579216
28,"Specimen_001_D4_D04_040.fcs",40716.828125,33.879997253418,15325.928253125,123.043686855316,165.319120255169,1201.79549663016
29,"Specimen_001_D5_D05_041.fcs",46860.66015625,34.2649974822998,16188.6742359375,131.264244535065,178.36690914813,1367.59561066528
30,"Specimen_001_D6_D06_042.fcs",42830.48046875,38.5,16569.3895488281,279.992589333343,76.4162733210847,1112.48001217532
31,"Specimen_001_D7_D07_043.fcs",43606.25390625,-34.6499977111816,16506.6422075195,236.543999023437,92.2469056161453,-1258.47782934133
32,"Specimen_001_D8_D08_044.fcs",44080.1875,-561.714965820312,16073.1056671875,509.356485425377,43.8218651800798,-78.4742977884282
33,"Specimen_001_E1_E01_049.fcs",NA,46.9700012207031,NA,27.3863757919311,NA,NA
34,"Specimen_001_E2_E02_050.fcs",26209.259765625,61.6100006103516,16915.9273535156,57.0436956939697,229.189654061797,425.405932575521
35,"Specimen_001_E3_E03_051.fcs",30783.0400390625,64.0500030517578,10524.3451697266,55.2050008773804,278.22651524128,480.609501520042
36,"Specimen_001_E4_E04_052.fcs",29825.951171875,65.8800048828125,10802.3294951172,64.6599978208542,230.127375270294,452.731465714513
37,"Specimen_001_E5_E05_053.fcs",32007.6162109375,86.0100021362305,10706.8336342773,125.164254258728,127.51886070769,372.138302708572
38,"Specimen_001_E6_E06_054.fcs",31796.25,81.1300048828125,10468.5943798828,112.013630451965,141.568128214171,391.917269645525
39,"Specimen_001_E7_E07_055.fcs",31864.5703125,95.1600036621094,9907.19599804687,140.398394058227,113.140219736638,334.85255450014
40,"Specimen_001_E8_E08_056.fcs",30327.67578125,113.155002593994,10497.1464077148,188.842185530853,79.9993939217557,268.018868684642
41,"Specimen_001_F1_F01_061.fcs",NA,90.7200012207031,NA,107.375989155579,NA,NA
42,"Specimen_001_F2_F02_062.fcs",7656.52514648438,163.619995117188,3826.32687817383,162.304236036682,23.0829007743018,46.794556747179
43,"Specimen_001_F3_F03_063.fcs",12511.259765625,178.199996948242,6299.48424663085,226.198613047314,27.261572479441,70.2090907962185
44,"Specimen_001_F4_F04_064.fcs",19184.0400390625,135.270004272461,9101.00658920898,215.527188352394,44.1911068863495,141.82035509086
45,"Specimen_001_F5_F05_065.fcs",26634.419921875,145.800003051758,11504.3765535156,212.980829205704,62.1854558872989,182.67777341829
46,"Specimen_001_F6_F06_066.fcs",32613.8408203125,114.209999084473,13720.4678606445,208.882960069275,77.793877515068,285.560293159537
47,"Specimen_001_F7_F07_067.fcs",39489.9296875,202.904998779297,17583.8621007812,298.720915534973,65.7587444427224,194.622754121764
48,"Specimen_001_F8_F08_068.fcs",43155.98828125,264.059997558594,19141.7703304687,456.681563759613,46.9604333603762,163.432510339526
49,"Specimen_001_G1_G01_073.fcs",NA,164.220001220703,NA,66.2597012481689,NA,NA
50,"Specimen_001_G2_G02_074.fcs",4214.52001953125,172.5,2198.97381481934,161.639116671181,12.5032235475335,24.4320001132246
51,"Specimen_001_G3_G03_075.fcs",7547.22021484375,158.009994506836,4297.31732617187,255.576515371322,14.4559648009937,47.7641951599285
52,"Specimen_001_G4_G04_076.fcs",10120.2294921875,208.380004882812,5977.50397509765,482.908704063415,10.2626535863838,48.5662215905929
53,"Specimen_001_G5_G05_077.fcs",14257.8149414062,157.31999206543,8551.77192202148,372.362356884766,18.9338351321378,90.6293901634345
54,"Specimen_001_G6_G06_078.fcs",17779.23046875,195.270004272461,8552.98131757813,417.311666717529,21.0681390755124,91.049470373046
55,"Specimen_001_G7_G07_079.fcs",21383.4443359375,242.190002441406,9930.72361782227,558.767237426758,18.9177647841846,88.2920191600843
56,"Specimen_001_G8_G08_080.fcs",21908.1904296875,252.539993286133,14397.7450855469,811.951140429687,13.3355625468677,86.7513701279982
57,"Specimen_001_H1_H01_085.fcs",NA,3.84999990463257,NA,22.2820665602684,NA,NA
58,"Specimen_001_H2_H02_086.fcs",46371.70703125,20.7899990081787,14612.1626292969,71.9949970245361,321.903736008526,2230.48144509326
59,"Specimen_001_H3_H03_087.fcs",43637.4375,29.2599983215332,14526.9408886719,102.307511853409,213.123047915398,1491.36842116242
60,"Specimen_001_H4_H04_088.fcs",44516.77734375,20.7899990081787,15169.2863007812,90.942386844635,244.638330313225,2141.25923364582
61,"Specimen_001_H5_H05_089.fcs",44874.05859375,33.879997253418,14894.0185132812,125.995790202332,177.943161928226,1324.50006586771
62,"Specimen_001_H6_H06_090.fcs",45516.23828125,25.4099998474121,15026.6598652344,158.388689904785,143.605039945558,1791.27267038869
63,"Specimen_001_H7_H07_091.fcs",46626.962890625,-20.7899990081787,15868.9899698242,280.420986561584,83.1745039157201,-2242.75926479276
64,"Specimen_001_H8_H08_092.fcs",44840.1796875,-241.779991149902,16628.5636398437,320.852282274246,70.2534502156298,-185.458604222131
