"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
31,"Specimen_001_D7_D07_043.fcs",51132.1171875,-14.8199996948242,14549.1727609375,215.06198261261,118.912084241606,-3450.21040758574
32,"Specimen_001_D8_D08_044.fcs",50288.15625,-347.879974365234,15873.2232382813,519.050828747559,48.7775314284222,-144.556053684203
33,"Specimen_001_E1_E01_049.fcs",NA,51.0299987792969,NA,33.0749979019165,NA,NA
34,"Specimen_001_E2_E02_050.fcs",34187.578125,63.6300010681152,9665.79246289062,61.5682612617493,277.122882996959,537.287090226552
35,"Specimen_001_E3_E03_051.fcs",34850.33984375,66.7799987792969,10112.6803873047,60.4800019264221,287.562489558839,521.867931728
36,"Specimen_001_E4_E04_052.fcs",35380.80078125,68.0400009155273,9764.51755234374,70.5600016117096,250.232142670999,520.000004485241
37,"Specimen_001_E5_E05_053.fcs",34510.76953125,81.2699966430664,11198.9956375,91.6649990081787,187.800686778685,424.643422625197
38,"Specimen_001_E6_E06_054.fcs",35341.73828125,81.9000015258789,10300.194640625,89.7750027179718,196.378931841934,431.523047897412
39,"Specimen_001_E7_E07_055.fcs",36526.140625,98.2799987792969,9555.5009015625,122.900967622185,148.200056236356,371.653857129416
40,"Specimen_001_E8_E08_056.fcs",35892.044921875,121.589996337891,9905.94546220703,163.208465689087,109.585170029354,295.189127419112
41,"Specimen_001_F1_F01_061.fcs",NA,100.430000305176,NA,92.7011634902954,NA,NA
42,"Specimen_001_F2_F02_062.fcs",10023.080078125,127.819999694824,5090.78147109375,127.109678155136,38.9241016972489,78.4155852140161
43,"Specimen_001_F3_F03_063.fcs",17041.5595703125,126.98999786377,7191.69391396484,137.542621497154,61.4884658600124,134.196077305191
44,"Specimen_001_F4_F04_064.fcs",24593.73046875,141.929992675781,10562.6881356445,143.654983097076,85.1059947553321,173.280713999125
45,"Specimen_001_F5_F05_065.fcs",32377.8837890625,164.754997253418,12912.8482171875,218.690554077148,73.6500232663115,196.521406505567
46,"Specimen_001_F6_F06_066.fcs",38944.4296875,142.759994506836,15923.1827804687,198.611858007622,97.6821577579324,272.796519935669
47,"Specimen_001_F7_F07_067.fcs",44366.8203125,191.729995727539,17811.4158125,277.613499663162,79.56221576107,231.402604189008
48,"Specimen_001_F8_F08_068.fcs",48166.14453125,224.099990844727,21624.6921753906,356.249368898773,67.2871992568046,214.931488170489
49,"Specimen_001_G1_G01_073.fcs",NA,130.5,NA,65.25,NA,NA
50,"Specimen_001_G2_G02_074.fcs",5362.875,132.375,3057.85593749999,166.125,15.7426636568849,40.5127478753541
51,"Specimen_001_G3_G03_075.fcs",8400,129,5011.9640625,227.059875,18.21325762643,65.1162790697674
52,"Specimen_001_G4_G04_076.fcs",12624.75,151.5,7324.275375,319.78035,19.5028399962662,83.3316831683168
53,"Specimen_001_G5_G05_077.fcs",17790,185.25,8243.1006,512.573025,17.172918922138,96.0323886639676
54,"Specimen_001_G6_G06_078.fcs",21553.125,222.75,9900.0710625,723.74415,14.7361294733781,96.7592592592593
55,"Specimen_001_G7_G07_079.fcs",25725.375,210.75,11332.7653125,681.8535,18.7097558346478,122.065836298932
56,"Specimen_001_G8_G08_080.fcs",26187.375,314.625,18514.4117625,1051.98855,12.2970682523113,83.2336114421931
57,"Specimen_001_H1_H01_085.fcs",NA,4.67999982833862,NA,24.9591410837173,NA,NA
58,"Specimen_001_H2_H02_086.fcs",48771.83984375,22.2299995422363,12614.8535464844,65.6637523254394,371.206397119962,2193.96495043038
59,"Specimen_001_H3_H03_087.fcs",48352.978515625,25.7399997711182,13521.1216964844,74.8799991607666,322.697910373208,1878.51511055101
60,"Specimen_001_H4_H04_088.fcs",48018.359375,33.5399971008301,13490.63475,108.809997558594,220.49820997404,1431.67452372295
61,"Specimen_001_H5_H05_089.fcs",49143.5078125,39,14138.5876513672,142.057420932007,172.833307441232,1260.08994391026
62,"Specimen_001_H6_H06_090.fcs",49763.21875,41.3400001525879,14029.9399953125,163.72815753479,151.842784706358,1203.75468230096
63,"Specimen_001_H7_H07_091.fcs",50633.69921875,29.6399993896484,13442.0471851562,196.308518322754,128.889106931573,1708.28948250362
64,"Specimen_001_H8_H08_092.fcs",52005.71875,-2.33999991416931,12945.33564375,409.460328598022,63.5080557474126,-22224.6669476746
