"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
41,"Specimen_001_F1_F01_062.fcs",NA,110.389999389648,NA,96.6949944496155,NA,NA
42,"Specimen_001_F2_F02_063.fcs",11581.8193359375,135.289993286133,5792.37592026367,127.46999297266,44.8989172891319,85.6073613030819
43,"Specimen_001_F3_F03_064.fcs",16891.330078125,148.56999206543,7865.05589326172,128.628499060345,65.0818450357758,113.69274402792
44,"Specimen_001_F4_F04_065.fcs",25155.6396484375,149.399993896484,11109.6093155273,152.653310249996,81.9053304955817,168.37778230344
45,"Specimen_001_F5_F05_066.fcs",32247.1591796875,151.889999389648,13010.2404506836,193.500223088837,82.9334164787055,212.306006381387
46,"Specimen_001_F6_F06_067.fcs",38385.83984375,164.339996337891,15325.3999984375,228.1021697052,83.7815350393416,233.575761829926
47,"Specimen_001_F7_F07_068.fcs",43431.41015625,191.729995727539,17324.7664342773,277.044445592499,78.0374428154448,226.523815386555
48,"Specimen_001_F8_F08_069.fcs",47513.34765625,228.664993286133,20642.1918339844,438.780827056885,53.8818924474494,207.785839771266
49,"Specimen_001_G1_G01_074.fcs",NA,135,NA,64.0106999999999,NA,NA
50,"Specimen_001_G2_G02_075.fcs",6810,132.75,3846.107925,163.5348,20.4153794788632,51.2994350282486
51,"Specimen_001_G3_G03_076.fcs",9649.5,152.25,5530.450725,210.20055,22.590925665989,63.3793103448276
52,"Specimen_001_G4_G04_077.fcs",13355.625,123.75,6625.65555,322.5513,20.5112721604284,107.924242424242
53,"Specimen_001_G5_G05_078.fcs",19224,158.25,8450.04675,404.3199375,23.5775536050581,121.478672985782
54,"Specimen_001_G6_G06_079.fcs",22223.625,234,9878.5326,733.146825,14.9967402504949,94.9727564102564
55,"Specimen_001_G7_G07_080.fcs",21552.75,411,16641.1392375,1300.9662,8.12540325797857,52.4397810218978
56,"Specimen_001_G8_G08_081.fcs",26385,289.5,13434.3114,876.5285625,14.8857100135856,91.139896373057
57,"Specimen_001_H1_H01_086.fcs",NA,5.46000003814697,NA,24.5699987411499,NA,NA
58,"Specimen_001_H2_H02_087.fcs",48839.306640625,18.7199993133545,13765.2295167969,66.2999973297119,368.179401263965,2608.93741624146
59,"Specimen_001_H3_H03_088.fcs",50665.6796875,23.3999996185303,13972.2543953125,77.2199974060059,327.909099903328,2165.20002194266
60,"Specimen_001_H4_H04_089.fcs",50332.228515625,24.9599990844727,12860.2466876953,95.5841983688354,263.156825997627,2016.5156394952
61,"Specimen_001_H5_H05_090.fcs",50026.859375,28.0799980163574,13556.1182265625,130.003378723144,192.297999744534,1781.58343693108
62,"Specimen_001_H6_H06_091.fcs",51937.859375,33.1499977111816,14136.63931875,150.297534480286,172.673189739174,1566.75303049813
63,"Specimen_001_H7_H07_092.fcs",51180.478515625,40.5599975585938,14007.3258398438,199.060127645874,128.453445506284,1261.84619320277
64,"Specimen_001_H8_H08_093.fcs",49651.6796875,21.0599994659424,13963.3242578125,252.038900592041,98.4582530146168,2357.62967457788
