"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
1,"Specimen_001_A1_A01_001.fcs",NA,47.5800018310547,NA,31.1100015640259,NA,NA
2,"Specimen_001_A2_A02_002.fcs",32250.3955078125,68.9300003051758,9512.50697617187,66.7950010299683,240.897260358367,467.871686711583
3,"Specimen_001_A3_A03_003.fcs",31186.861328125,70.1500015258789,9447.97455175781,69.5400032997131,223.732455062506,444.573922305902
4,"Specimen_001_A4_A04_004.fcs",30341.095703125,67.0999984741211,9420.34274609375,75.0299981832504,201.745944540148,452.177293488715
5,"Specimen_001_A5_A05_005.fcs",30937.67578125,68.9300003051758,9449.36759365234,69.2350032329559,222.927308005463,448.827442975174
6,"Specimen_001_A6_A06_006.fcs",30543.310546875,72.5900039672852,9638.03757724609,80.8250051736832,188.498104500147,420.764690419913
7,"Specimen_001_A7_A07_007.fcs",30579.30078125,72.5900039672852,9578.58947363281,75.3961211456299,202.309550635623,421.260491940894
8,"Specimen_001_A8_A08_008.fcs",31612.0302734375,73.2000045776367,9363.26016289062,71.0649991035461,221.901292244483,431.858310062118
9,"Specimen_001_B1_B01_013.fcs",NA,55.5100021362305,NA,35.3800001144409,NA,NA
10,"Specimen_001_B2_B02_014.fcs",29951,63.4400024414062,10040.6068820312,60.3900036811829,247.454530350288,472.115366446636
11,"Specimen_001_B3_B03_015.fcs",29569.140625,66.4899978637695,9450.4024,69.2350027561188,213.061670056255,444.715620018274
12,"Specimen_001_B4_B04_016.fcs",29298.30078125,65.8800048828125,9709.69737851563,67.4212274181365,216.789443739077,444.722201119534
13,"Specimen_001_B5_B05_017.fcs",30493.900390625,67.0999984741211,9429.44653193359,71.9800042510033,211.355922445134,454.454561610546
14,"Specimen_001_B6_B06_018.fcs",30898.330078125,70.7600021362305,9897.57559082031,71.675005197525,215.051048765416,436.663781024739
15,"Specimen_001_B7_B07_019.fcs",30664.701171875,73.2000045776367,8984.5292080078,74.4887179681301,205.343184859121,418.916656478507
16,"Specimen_001_B8_B08_020.fcs",32095.150390625,69.5400009155273,9724.48070214843,76.6772449439048,208.833862074326,461.535087260239
17,"Specimen_001_C1_C01_025.fcs",NA,50.0200004577637,NA,32.4750580688476,NA,NA
18,"Specimen_001_C2_C02_026.fcs",30056.53125,67.0999984741211,8980.42308691406,65.2700009346008,229.733651157556,447.936392451516
19,"Specimen_001_C3_C03_027.fcs",30256,66.4899978637695,9690.4080625,71.1535452220917,212.14339993816,455.045886179619
20,"Specimen_001_C4_C04_028.fcs",30502.7451171875,66.4899978637695,9437.60190507813,66.7950007915497,227.833331526618,458.756897235644
21,"Specimen_001_C5_C05_029.fcs",29514.240234375,67.7099990844727,8978.93554443359,74.4199981689453,197.840170382981,435.891901247171
22,"Specimen_001_C6_C06_030.fcs",30151.69140625,71.370002746582,9198.09568046875,71.9799993038177,208.949164312565,422.470088915528
23,"Specimen_001_C7_C07_031.fcs",30533.2451171875,66.4899978637695,9728.88900058593,71.0650038719177,214.358358259114,459.215612846712
24,"Specimen_001_C8_C08_032.fcs",29737.1962890625,79.9100036621094,8390.71776875,104.615002632141,141.744900536325,372.133586863579
25,"Specimen_001_D1_D01_037.fcs",NA,48.8000030517578,NA,31.7200021743774,NA,NA
26,"Specimen_001_D2_D02_038.fcs",30052.87109375,66.185001373291,9871.98963007812,66.7950005531311,224.468042847939,454.073739822839
27,"Specimen_001_D3_D03_039.fcs",30725.7001953125,64.9650039672852,9532.46728476562,67.7150633988619,226.395233588902,472.957720602699
28,"Specimen_001_D4_D04_040.fcs",31611.7255859375,70.1500015258789,9725.96774785156,72.8949980735779,216.349382111065,450.630433333286
29,"Specimen_001_D5_D05_041.fcs",31383.890625,68.625,9815.8019234375,73.0885206159353,214.228345033518,457.324453551913
30,"Specimen_001_D6_D06_042.fcs",32262.900390625,66.4899978637695,10160.6641367188,72.5105214838028,222.011990356139,485.229379262848
31,"Specimen_001_D7_D07_043.fcs",30911.75,71.9800033569336,9071.132265625,73.2000005245209,210.654165134276,429.44913251414
32,"Specimen_001_D8_D08_044.fcs",30579.30078125,75.6399993896484,9205.742540625,87.229998588562,174.846161156881,404.274207139072
33,"Specimen_001_E1_E01_049.fcs",2333.85998535156,67.0999984741211,1753.52199610596,71.6750001907349,15.8127658238253,34.7818187544621
34,"Specimen_001_E2_E02_050.fcs",30361.5302734375,66.4899978637695,9596.69607412109,67.1000010967255,225.745452909181,456.633046306376
35,"Specimen_001_E3_E03_051.fcs",30772.3662109375,67.7099990844727,10221.2125600586,66.185001373291,231.96083383511,454.472997002215
36,"Specimen_001_E4_E04_052.fcs",30317.3056640625,68.9300003051758,9444.74031933594,66.4900016784668,227.465595579564,439.827441314926
37,"Specimen_001_E5_E05_053.fcs",30910.53125,73.8100051879883,9182.649871875,70.4985534904479,218.704638024879,418.785111466573
38,"Specimen_001_E6_E06_054.fcs",30966.6513671875,68.3199996948242,9522.74298164063,72.0673876300454,214.371107262191,453.258950607599
39,"Specimen_001_E7_E07_055.fcs",29856.4501953125,71.370002746582,10012.1329515625,73.5049990415573,202.605813080321,418.333319970936
40,"Specimen_001_E8_E08_056.fcs",30942.8603515625,68.9300003051758,9182.25566611328,78.2361006129562,197.312558456834,448.9026579801
41,"Specimen_001_F1_F01_061.fcs",NA,49.4099998474121,NA,32.024998664856,NA,NA
42,"Specimen_001_F2_F02_062.fcs",30152.30078125,65.8800048828125,9767.60913671875,65.0523832168579,231.247644502673,457.685163121724
43,"Specimen_001_F3_F03_063.fcs",28720.021484375,65.8800048828125,10447.0416054688,65.4244516586304,218.986485580367,435.94443466515
44,"Specimen_001_F4_F04_064.fcs",30363.361328125,69.5400009155273,10420.5800398437,67.8352960708618,223.289519482336,436.631592297625
45,"Specimen_001_F5_F05_065.fcs",31027.041015625,65.2700042724609,9686.09408613281,67.630519881773,228.903837095129,475.36447042514
46,"Specimen_001_F6_F06_066.fcs",30345.669921875,70.1500015258789,10002.5122201172,71.9800055027008,210.305068115153,432.582598172578
47,"Specimen_001_F7_F07_067.fcs",30775.720703125,69.5400009155273,9667.4708875,72.2843344503641,212.398584947162,442.561407793327
48,"Specimen_001_F8_F08_068.fcs",31645.275390625,77.4700012207031,9646.83388574219,77.9247897983551,202.553035247781,408.484250574248
49,"Specimen_001_G1_G01_073.fcs",NA,68.9300003051758,NA,80.520001411438,NA,NA
50,"Specimen_001_G2_G02_074.fcs",31016.6708984375,67.7099990844727,10065.1306729492,62.9016444953918,246.010745407621,458.081100543838
51,"Specimen_001_G3_G03_075.fcs",31605.3203125,70.7600021362305,9053.94192539062,65.270001411438,241.570090611624,446.655163345699
52,"Specimen_001_G4_G04_076.fcs",30640.91015625,69.5400009155273,9562.68827109375,70.150004863739,217.899985999409,440.622803463442
53,"Specimen_001_G5_G05_077.fcs",32330.611328125,68.9300003051758,9649.31846181641,63.5495556900024,253.830896042718,469.03541542125
54,"Specimen_001_G6_G06_078.fcs",31447.94140625,67.0999984741211,9735.00445,63.4714150886535,247.204520050048,468.672758888046
55,"Specimen_001_G7_G07_079.fcs",30309.0703125,74.4199981689453,9972.44556835937,62.830002784729,240.606787953857,407.270506023039
56,"Specimen_001_G8_G08_080.fcs",29403.830078125,75.6399993896484,9846.07784179687,76.5550026893616,191.549794581948,388.733875137352
57,"Specimen_001_H1_H01_085.fcs",NA,52.4600028991699,NA,31.6294761764526,NA,NA
58,"Specimen_001_H2_H02_086.fcs",29384.9208984375,69.5400009155273,9541.9002290039,63.5110651283264,230.789554845988,422.561410865271
59,"Specimen_001_H3_H03_087.fcs",29868.0400390625,67.0999984741211,9349.03956367187,63.7449994087219,233.751198658815,445.127283431786
60,"Specimen_001_H4_H04_088.fcs",30288.9404296875,67.0999984741211,10355.0462928711,53.6800003051758,281.500002416164,451.400016668692
61,"Specimen_001_H5_H05_089.fcs",30440.220703125,71.9800033569336,9041.81496835937,67.0432736625671,226.482382502779,422.898295130363
62,"Specimen_001_H6_H06_090.fcs",31563.83984375,68.3199996948242,9383.33746875,71.4993850681305,220.250284768489,461.999999776657
63,"Specimen_001_H7_H07_091.fcs",31485.150390625,75.0299987792969,9446.408315625,68.930004119873,227.84069718915,419.634158374966
64,"Specimen_001_H8_H08_092.fcs",31104.509765625,68.9300003051758,9381.0308734375,71.3700030446053,217.427339507909,451.247782212609
