"","diff","lwr","upr","p.adj"
"B2-F2-PLATE 2-OLD-B2-F2-PLATE 1-OLD",-2351.39013671875,-5528.20121980281,825.42094636531,0.185264003368015
"B2-F2-PLATE 3-NEW-B2-F2-PLATE 1-OLD",-1644.53979492188,-4821.35087800594,1532.27128816218,0.507902024622682
"B2-F2-PLATE 3-OLD-B2-F2-PLATE 1-OLD",-2678.30236816406,-5855.11345124812,498.50871492,0.11053779837689
"B2-F2-PLATE 4-NEW-B2-F2-PLATE 1-OLD",-1145.55004882812,-4322.36113191219,2031.26103425594,0.823804583975378
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 1-OLD",-2545.6201171875,-5722.43120027156,631.19096589656,0.136500708398287
"B2-F2-PLATE 2-OLD-B2-F2-PLATE 2-NEW",-2323.99975585935,-5500.81083894341,852.811327224711,0.193321614033209
"B2-F2-PLATE 3-NEW-B2-F2-PLATE 2-NEW",-1617.14941406248,-4793.96049714654,1559.66166902158,0.525029745375438
"B2-F2-PLATE 3-OLD-B2-F2-PLATE 2-NEW",-2650.91198730466,-5827.72307038872,525.899095779401,0.115468724644306
"B2-F2-PLATE 4-NEW-B2-F2-PLATE 2-NEW",-1118.15966796872,-4294.97075105279,2058.65141511534,0.838733110582631
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 2-NEW",-2518.2297363281,-5695.04081941216,658.581346755961,0.142551724994766
"B2-F2-PLATE 3-NEW-B2-F2-PLATE 2-OLD",706.850341796874,-2469.96074128719,3883.66142488094,0.980049028499066
"B2-F2-PLATE 3-OLD-B2-F2-PLATE 2-OLD",-326.91223144531,-3503.72331452937,2849.89885163875,0.999813325921118
"B2-F2-PLATE 4-NEW-B2-F2-PLATE 2-OLD",1205.84008789063,-1970.97099519344,4382.65117097469,0.789141419856199
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 2-OLD",-194.22998046875,-3371.04106355281,2982.58110261531,0.999994379543887
"B2-F2-PLATE 3-OLD-B2-F2-PLATE 3-NEW",-1033.76257324218,-4210.57365632625,2143.04850984188,0.880942095664223
"B2-F2-PLATE 4-NEW-B2-F2-PLATE 3-NEW",498.989746093752,-2677.82133699031,3675.80082917781,0.997268719612322
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 3-NEW",-901.080322265624,-4077.89140534969,2275.73076081844,0.93390315761801
"B2-F2-PLATE 4-NEW-B2-F2-PLATE 3-OLD",1532.75231933594,-1644.05876374813,4709.56340242,0.579117887904527
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 3-OLD",132.68225097656,-3044.1288321075,3309.49333406062,0.99999959305893
"B2-F2-PLATE 4-OLD-B2-F2-PLATE 4-NEW",-1400.07006835938,-4576.88115144344,1776.74101472469,0.666220902158699
"B3-F3-PLATE 1-OLD-B3-F3-PLATE 1-NEW",682.67431640625,-2485.48127661151,3850.82990942401,0.983190668071626
"B3-F3-PLATE 2-NEW-B3-F3-PLATE 1-NEW",-509.412109375,-3677.56770239276,2658.74348364276,0.996854088996573
"B3-F3-PLATE 2-OLD-B3-F3-PLATE 1-NEW",-3645.77490234375,-6813.93049536151,-477.619309325993,0.023780878507663
"B3-F3-PLATE 3-NEW-B3-F3-PLATE 1-NEW",-2851.5595703125,-6019.71516333026,316.596022705257,0.0828008884794872
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 1-NEW",-3936.14990234375,-7104.30549536151,-767.994309325993,0.0153693895710015
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 1-NEW",-2802.40502929685,-5970.56062231461,365.750563720907,0.089578392147314
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 1-NEW",-3832.03515625,-7000.19074926776,-663.879563232243,0.0179466137617634
"B3-F3-PLATE 2-NEW-B3-F3-PLATE 1-OLD",-1192.08642578125,-4360.24201879901,1976.06916723651,0.795339252108253
"B3-F3-PLATE 2-OLD-B3-F3-PLATE 1-OLD",-4328.44921875,-7496.60481176776,-1160.29362573224,0.00870570870917164
"B3-F3-PLATE 3-NEW-B3-F3-PLATE 1-OLD",-3534.23388671875,-6702.38947973651,-366.078293700993,0.0282151960096005
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 1-OLD",-4618.82421875,-7786.97981176776,-1450.66862573224,0.00581056583933559
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 1-OLD",-3485.0793457031,-6653.23493872086,-316.923752685343,0.0304397459116491
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 1-OLD",-4514.70947265625,-7682.86506567401,-1346.55387963849,0.00670615033957989
"B3-F3-PLATE 2-OLD-B3-F3-PLATE 2-NEW",-3136.36279296875,-6304.51838598651,31.7928000490069,0.0525822601879635
"B3-F3-PLATE 3-NEW-B3-F3-PLATE 2-NEW",-2342.1474609375,-5510.30305395526,826.008132080257,0.186086041972261
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 2-NEW",-3426.73779296875,-6594.89338598651,-258.582199950993,0.0333223933811627
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 2-NEW",-2292.99291992185,-5461.14851293961,875.162673095907,0.200873663452783
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 2-NEW",-3322.623046875,-6490.77863989276,-154.467453857243,0.0392023515108401
"B3-F3-PLATE 3-NEW-B3-F3-PLATE 2-OLD",794.21533203125,-2373.94026098651,3962.37092504901,0.963223792092236
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 2-OLD",-290.375,-3458.53059301776,2877.78059301776,0.999913203806501
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 2-OLD",843.3698730469,-2324.78571997086,4011.52546606466,0.95078222377035
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 2-OLD",-186.26025390625,-3354.41584692401,2981.89533911151,0.999995702010144
"B3-F3-PLATE 3-OLD-B3-F3-PLATE 3-NEW",-1084.59033203125,-4252.74592504901,2083.56526098651,0.854732176410281
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 3-NEW",49.1545410156505,-3119.00105200211,3217.31013403341,0.999999999589838
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 3-NEW",-980.4755859375,-4148.63117895526,2187.68000708026,0.903186151674333
"B3-F3-PLATE 4-NEW-B3-F3-PLATE 3-OLD",1133.7448730469,-2034.41071997086,4301.90046606466,0.828610263919541
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 3-OLD",104.11474609375,-3064.04084692401,3272.27033911151,0.99999992293533
"B3-F3-PLATE 4-OLD-B3-F3-PLATE 4-NEW",-1029.63012695315,-4197.78571997091,2138.52546606461,0.881552639570661
"B4-F4-PLATE 1-OLD-B4-F4-PLATE 1-NEW",151.06103515625,-3688.06092733559,3990.18299764809,0.99999973082555
"B4-F4-PLATE 2-NEW-B4-F4-PLATE 1-NEW",-1869.78271484375,-5708.90467733559,1969.33924764809,0.569732711575788
"B4-F4-PLATE 2-OLD-B4-F4-PLATE 1-NEW",-4613.9697265625,-8453.09168905434,-774.847764070659,0.0186166371231126
"B4-F4-PLATE 3-NEW-B4-F4-PLATE 1-NEW",-4973.3046875,-8812.42664999184,-1134.18272500816,0.0120122584514909
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 1-NEW",-4839.85693359375,-8678.97889608559,-1000.73497110191,0.0141115793298139
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 1-NEW",-4179.60986328125,-8018.73182577309,-340.487900789409,0.0321830945297483
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 1-NEW",-5677.74951171875,-9516.87147421059,-1838.62754922691,0.00530632153760291
"B4-F4-PLATE 2-NEW-B4-F4-PLATE 1-OLD",-2020.84375,-5859.96571249184,1818.27821249184,0.490855212578918
"B4-F4-PLATE 2-OLD-B4-F4-PLATE 1-OLD",-4765.03076171875,-8604.15272421059,-925.908799226909,0.0154585903102217
"B4-F4-PLATE 3-NEW-B4-F4-PLATE 1-OLD",-5124.36572265625,-8963.48768514809,-1285.24376016441,0.0100341627541388
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 1-OLD",-4990.91796875,-8830.03993124184,-1151.79600625816,0.0117613234135251
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 1-OLD",-4330.6708984375,-8169.79286092934,-491.548935945659,0.0265496919660791
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 1-OLD",-5828.810546875,-9667.93250936684,-1989.68858438316,0.00448619732309063
"B4-F4-PLATE 2-OLD-B4-F4-PLATE 2-NEW",-2744.18701171875,-6583.30897421059,1094.93495077309,0.209898561180047
"B4-F4-PLATE 3-NEW-B4-F4-PLATE 2-NEW",-3103.52197265625,-6942.64393514809,735.599989835591,0.131716843661299
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 2-NEW",-2970.07421875,-6809.19618124184,869.047743741841,0.156847714687717
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 2-NEW",-2309.8271484375,-6148.94911092934,1529.29481405434,0.357245916945182
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 2-NEW",-3807.966796875,-7647.08875936684,31.1551656168408,0.0520777597222714
"B4-F4-PLATE 3-NEW-B4-F4-PLATE 2-OLD",-359.3349609375,-4198.45692342934,3479.78700155434,0.999900208198764
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 2-OLD",-225.88720703125,-4065.00916952309,3613.23475546059,0.999995678472515
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 2-OLD",434.35986328125,-3404.76209921059,4273.48182577309,0.999653333170599
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 2-OLD",-1063.77978515625,-4902.90174764809,2775.34217733559,0.940610495466062
"B4-F4-PLATE 3-OLD-B4-F4-PLATE 3-NEW",133.44775390625,-3705.67420858559,3972.56971639809,0.999999886162655
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 3-NEW",793.69482421875,-3045.42713827309,4632.81678671059,0.986580532190267
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 3-NEW",-704.44482421875,-4543.56678671059,3134.67713827309,0.993145910215535
"B4-F4-PLATE 4-NEW-B4-F4-PLATE 3-OLD",660.2470703125,-3178.87489217934,4499.36903280434,0.995302928416044
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 3-OLD",-837.892578125,-4677.01454061684,3001.22938436684,0.98199718019609
"B4-F4-PLATE 4-OLD-B4-F4-PLATE 4-NEW",-1498.1396484375,-5337.26161092934,2340.98231405434,0.768746421815794
"B5-F5-PLATE 1-OLD-B5-F5-PLATE 1-NEW",1082.11181640625,-1563.86694721232,3728.09058002482,0.73160093540795
"B5-F5-PLATE 2-NEW-B5-F5-PLATE 1-NEW",-2616.990234375,-5262.96899799357,28.9885292435724,0.0528259489225046
"B5-F5-PLATE 2-OLD-B5-F5-PLATE 1-NEW",-3892.07666015625,-6538.05542377482,-1246.09789653768,0.00549179748985018
"B5-F5-PLATE 3-NEW-B5-F5-PLATE 1-NEW",-5867.8369140625,-8513.81567768107,-3221.85815044393,0.000335101174129493
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 1-NEW",-5406.744140625,-8052.72290424357,-2760.76537700643,0.000600595547987415
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 1-NEW",-3476.3798828125,-6122.35864643107,-830.401119193928,0.0110389954323171
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 1-NEW",-4914.88037109375,-7560.85913471232,-2268.90160747518,0.00116860565474075
"B5-F5-PLATE 2-NEW-B5-F5-PLATE 1-OLD",-3699.10205078125,-6345.08081439982,-1053.12328716268,0.00755517758858804
"B5-F5-PLATE 2-OLD-B5-F5-PLATE 1-OLD",-4974.1884765625,-7620.16724018107,-2328.20971294393,0.00107576001440834
"B5-F5-PLATE 3-NEW-B5-F5-PLATE 1-OLD",-6949.94873046875,-9595.92749408732,-4303.96996685018,9.71715557053221e-05
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 1-OLD",-6488.85595703125,-9134.83472064982,-3842.87719341268,0.000161324105634408
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 1-OLD",-4558.49169921875,-7204.47046283732,-1912.51293560018,0.00195166637962296
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 1-OLD",-5996.9921875,-8642.97095111857,-3351.01342388143,0.000286421285245697
"B5-F5-PLATE 2-OLD-B5-F5-PLATE 2-NEW",-1275.08642578125,-3921.06518939982,1370.89233783732,0.580327661151964
"B5-F5-PLATE 3-NEW-B5-F5-PLATE 2-NEW",-3250.8466796875,-5896.82544330607,-604.867916068928,0.0164006938138097
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 2-NEW",-2789.75390625,-5435.73266986857,-143.775142631428,0.0381318304266089
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 2-NEW",-859.3896484375,-3505.36841205607,1786.58911518107,0.881850043093561
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 2-NEW",-2297.89013671875,-4943.86890033732,348.088626899822,0.0972030341164473
"B5-F5-PLATE 3-NEW-B5-F5-PLATE 2-OLD",-1975.76025390625,-4621.73901752482,670.218509712322,0.179368150606644
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 2-OLD",-1514.66748046875,-4160.64624408732,1131.31128314982,0.4059151950946
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 2-OLD",415.69677734375,-2230.28198627482,3061.67554096232,0.997265284983137
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 2-OLD",-1022.8037109375,-3668.78247455607,1623.17505268107,0.775857470929535
"B5-F5-PLATE 3-OLD-B5-F5-PLATE 3-NEW",461.0927734375,-2184.88599018107,3107.07153705607,0.994923943497644
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 3-NEW",2391.45703125,-254.521732368572,5037.43579486857,0.081246266929494
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 3-NEW",952.95654296875,-1693.02222064982,3598.93530658732,0.824587963515225
"B5-F5-PLATE 4-NEW-B5-F5-PLATE 3-OLD",1930.3642578125,-715.614505806072,4576.34302143107,0.195240440485589
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 3-OLD",491.86376953125,-2154.11499408732,3137.84253314982,0.992613981497899
"B5-F5-PLATE 4-OLD-B5-F5-PLATE 4-NEW",-1438.50048828125,-4084.47925189982,1207.47827533732,0.457917176136953
"B6-F6-PLATE 1-OLD-B6-F6-PLATE 1-NEW",1579.076171875,-2158.539432498,5316.691776248,0.704034919769309
"B6-F6-PLATE 2-NEW-B6-F6-PLATE 1-NEW",-1908.169921875,-5645.785526248,1829.445682498,0.522066024308618
"B6-F6-PLATE 2-OLD-B6-F6-PLATE 1-NEW",-2563.869140625,-6301.484744998,1173.746463748,0.241410836383629
"B6-F6-PLATE 3-NEW-B6-F6-PLATE 1-NEW",-5019.1708984375,-8756.7865028105,-1281.5552940645,0.00967215636983976
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 1-NEW",-4571.24072265625,-8308.85632702925,-833.625118283254,0.0168367570037581
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 1-NEW",-1642.529296875,-5380.144901248,2095.086307498,0.668841559900179
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 1-NEW",-4518.4794921875,-8256.0950965605,-780.863887814504,0.0180000975006458
"B6-F6-PLATE 2-NEW-B6-F6-PLATE 1-OLD",-3487.24609375,-7224.861698123,250.369510622996,0.0700747953264799
"B6-F6-PLATE 2-OLD-B6-F6-PLATE 1-OLD",-4142.9453125,-7880.560916873,-405.329708127004,0.0292115632749288
"B6-F6-PLATE 3-NEW-B6-F6-PLATE 1-OLD",-6598.2470703125,-10335.8626746855,-2860.6314659395,0.00165483519406573
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 1-OLD",-6150.31689453125,-9887.93249890425,-2412.70129015825,0.00265210363494395
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 1-OLD",-3221.60546875,-6959.221073123,516.010135622996,0.100462267858796
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 1-OLD",-6097.5556640625,-9835.1712684355,-2359.9400596895,0.0028077415811768
"B6-F6-PLATE 2-OLD-B6-F6-PLATE 2-NEW",-655.69921875,-4393.314823123,3081.916385623,0.994720648029232
"B6-F6-PLATE 3-NEW-B6-F6-PLATE 2-NEW",-3111.0009765625,-6848.6165809355,626.614627810496,0.116706627303149
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 2-NEW",-2663.07080078125,-6400.68640515425,1074.54480359175,0.212261134787848
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 2-NEW",265.640625,-3471.974979373,4003.256229373,0.99998431618996
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 2-NEW",-2610.3095703125,-6347.9251746855,1127.3060340605,0.227353372767039
"B6-F6-PLATE 3-NEW-B6-F6-PLATE 2-OLD",-2455.3017578125,-6192.9173621855,1282.3138465605,0.277216648383565
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 2-OLD",-2007.37158203125,-5744.98718640425,1730.24402234175,0.470326608234986
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 2-OLD",921.33984375,-2816.275760623,4658.955448123,0.966176640641873
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 2-OLD",-1954.6103515625,-5692.2259559355,1783.0052528105,0.497524949208841
"B6-F6-PLATE 3-OLD-B6-F6-PLATE 3-NEW",447.93017578125,-3289.68542859175,4185.54578015425,0.999497306084651
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 3-NEW",3376.6416015625,-360.974002810496,7114.2572059355,0.0814057206120351
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 3-NEW",500.69140625,-3236.924198123,4238.307010623,0.998979043141239
"B6-F6-PLATE 4-NEW-B6-F6-PLATE 3-OLD",2928.71142578125,-808.904178591746,6666.32703015425,0.149226391764836
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 3-OLD",52.76123046875,-3684.85437390425,3790.37683484175,0.999999999788145
"B6-F6-PLATE 4-OLD-B6-F6-PLATE 4-NEW",-2875.9501953125,-6613.5657996855,861.665409060496,0.160154109290989
"B7-F7-PLATE 1-OLD-B7-F7-PLATE 1-NEW",2693.76562500001,-888.781041569683,6276.3122915697,0.174788385179508
"B7-F7-PLATE 2-NEW-B7-F7-PLATE 1-NEW",-1819.98242187499,-5402.52908844468,1762.5642446947,0.527100597791502
"B7-F7-PLATE 2-OLD-B7-F7-PLATE 1-NEW",-2851.05078124999,-6433.59744781968,731.495885319697,0.14032890627535
"B7-F7-PLATE 3-NEW-B7-F7-PLATE 1-NEW",-5371.06347656249,-8953.61014313218,-1788.5168099928,0.00486423859516882
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 1-NEW",-3482.75292968749,-7065.29959625718,99.7937368821972,0.0575126029013451
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 1-NEW",-1559.70117187499,-5142.24783844468,2022.8454946947,0.677377529923394
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 1-NEW",-2622.93164062499,-6205.47830719468,959.615025944697,0.19275969072415
"B7-F7-PLATE 2-NEW-B7-F7-PLATE 1-OLD",-4513.748046875,-8096.29471344469,-931.20138030531,0.0141603824110724
"B7-F7-PLATE 2-OLD-B7-F7-PLATE 1-OLD",-5544.81640625,-9127.36307281969,-1962.26973968031,0.00396282848992446
"B7-F7-PLATE 3-NEW-B7-F7-PLATE 1-OLD",-8064.8291015625,-11647.3757681322,-4482.28243499281,0.00030078898150665
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 1-OLD",-6176.5185546875,-9759.06522125719,-2593.97188811781,0.00194209399207634
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 1-OLD",-4253.466796875,-7836.01346344469,-670.92013030531,0.0199539330262661
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 1-OLD",-5316.697265625,-8899.24393219469,-1734.15059905531,0.00519053220308552
"B7-F7-PLATE 2-OLD-B7-F7-PLATE 2-NEW",-1031.068359375,-4613.61502594469,2551.47830719469,0.929416586029661
"B7-F7-PLATE 3-NEW-B7-F7-PLATE 2-NEW",-3551.0810546875,-7133.62772125719,31.4656118821899,0.0522526805598432
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 2-NEW",-1662.7705078125,-5245.31717438219,1919.77615875719,0.617267025882382
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 2-NEW",260.28125,-3322.26541656969,3842.82791656969,0.999981792451741
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 2-NEW",-802.94921875,-4385.49588531969,2779.59744781969,0.979266234384648
"B7-F7-PLATE 3-NEW-B7-F7-PLATE 2-OLD",-2520.0126953125,-6102.55936188219,1062.53397125719,0.22187560105605
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 2-OLD",-631.7021484375,-4214.24881500719,2950.84451813219,0.994561014137742
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 2-OLD",1291.349609375,-2291.19705719469,4873.89627594469,0.824054354482977
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 2-OLD",228.119140625,-3354.42752594469,3810.66580719469,0.999992580047698
"B7-F7-PLATE 3-OLD-B7-F7-PLATE 3-NEW",1888.310546875,-1694.23611969469,5470.85721344469,0.489489107729613
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 3-NEW",3811.3623046875,228.81563811781,7393.90897125719,0.0363735605115515
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 3-NEW",2748.1318359375,-834.41483063219,6330.67850250719,0.162063121990862
"B7-F7-PLATE 4-NEW-B7-F7-PLATE 3-OLD",1923.0517578125,-1659.49490875719,5505.59842438219,0.470876171294329
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 3-OLD",859.8212890625,-2722.72537750719,4442.36795563219,0.970441232456735
"B7-F7-PLATE 4-OLD-B7-F7-PLATE 4-NEW",-1063.23046875,-4645.77713531969,2519.31619781969,0.919130313699287
"B8-F8-PLATE 1-OLD-B8-F8-PLATE 1-NEW",717.328125,-2416.9844030851,3851.6406530851,0.976861026710385
"B8-F8-PLATE 2-NEW-B8-F8-PLATE 1-NEW",-4180.7099609375,-7315.0224890226,-1046.3974328524,0.0100763147880031
"B8-F8-PLATE 2-OLD-B8-F8-PLATE 1-NEW",-3465.248046875,-6599.5605749601,-330.935518789904,0.0296233584311976
"B8-F8-PLATE 3-NEW-B8-F8-PLATE 1-NEW",-7319.310546875,-10453.6230749601,-4184.9980187899,0.000230636376915005
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 1-NEW",-5104.5693359375,-8238.8818640226,-1970.2568078524,0.00283971516657822
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 1-NEW",-3013.5400390625,-6147.8525671476,120.772489022596,0.0606921568775256
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 1-NEW",-1410.3994140625,-4544.7119421476,1723.9131140226,0.646847419049085
"B8-F8-PLATE 2-NEW-B8-F8-PLATE 1-OLD",-4898.0380859375,-8032.3506140226,-1763.7255578524,0.00372257143829791
"B8-F8-PLATE 2-OLD-B8-F8-PLATE 1-OLD",-4182.576171875,-7316.8886999601,-1048.2636437899,0.010049105673807
"B8-F8-PLATE 3-NEW-B8-F8-PLATE 1-OLD",-8036.638671875,-11170.9511999601,-4902.3261437899,0.000116176787927968
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 1-OLD",-5821.8974609375,-8956.2099890226,-2687.5849328524,0.00116868618876509
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 1-OLD",-3730.8681640625,-6865.1806921476,-596.555635977404,0.0196648759899347
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 1-OLD",-2127.7275390625,-5262.0400671476,1006.5849890226,0.249794004137446
"B8-F8-PLATE 2-OLD-B8-F8-PLATE 2-NEW",715.4619140625,-2418.8506140226,3849.7744421476,0.97717379747869
"B8-F8-PLATE 3-NEW-B8-F8-PLATE 2-NEW",-3138.6005859375,-6272.9131140226,-4.28805785240411,0.0496582603053733
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 2-NEW",-923.859375,-4058.1719030851,2210.4531530851,0.921521312836331
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 2-NEW",1167.169921875,-1967.1426062101,4301.4824499601,0.802546130496769
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 2-NEW",2770.310546875,-364.001981210096,5904.6230749601,0.0898917918472654
"B8-F8-PLATE 3-NEW-B8-F8-PLATE 2-OLD",-3854.0625,-6988.3750280851,-719.749971914904,0.0163207629580386
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 2-OLD",-1639.3212890625,-4773.6338171476,1494.9912390226,0.497392701111003
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 2-OLD",451.7080078125,-2682.6045202726,3586.0205358976,0.998388431982573
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 2-OLD",2054.8486328125,-1079.4638952726,5189.1611608976,0.278942619488448
"B8-F8-PLATE 3-OLD-B8-F8-PLATE 3-NEW",2214.7412109375,-919.571317147596,5349.0537390226,0.218450710774389
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 3-NEW",4305.7705078125,1171.4579797274,7440.0830358976,0.00841733853345294
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 3-NEW",5908.9111328125,2774.5986047274,9043.2236608976,0.00105490601456015
"B8-F8-PLATE 4-NEW-B8-F8-PLATE 3-OLD",2091.029296875,-1043.2832312101,5225.3418249601,0.264133393986201
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 3-OLD",3694.169921875,559.857393789904,6828.4824499601,0.0207972057136381
"B8-F8-PLATE 4-OLD-B8-F8-PLATE 4-NEW",1603.140625,-1531.1719030851,4737.4531530851,0.52017264283335
"C2-G2-PLATE 1-OLD-C2-G2-PLATE 1-NEW",-1333.125,-2389.15077735864,-277.099222641355,0.013998226117486
"C2-G2-PLATE 2-NEW-C2-G2-PLATE 1-NEW",121.500000000001,-934.525777358643,1177.52577735865,0.999613553573561
"C2-G2-PLATE 2-OLD-C2-G2-PLATE 1-NEW",-1727.8125,-2783.83827735864,-671.786722641355,0.00275435136912017
"C2-G2-PLATE 3-NEW-C2-G2-PLATE 1-NEW",-1557.18017578125,-2613.20595313989,-501.154398422605,0.00540663828871801
"C2-G2-PLATE 3-OLD-C2-G2-PLATE 1-NEW",-2581.14001464843,-3637.16579200708,-1525.11423728979,0.000165309200524044
"C2-G2-PLATE 4-NEW-C2-G2-PLATE 1-NEW",-843.100097656249,-1899.12587501489,212.925679702395,0.138537388684628
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 1-NEW",-2120.94995117187,-3176.97572853052,-1064.92417381323,0.000678270194582775
"C2-G2-PLATE 2-NEW-C2-G2-PLATE 1-OLD",1454.625,398.599222641356,2510.65077735864,0.00827922482137811
"C2-G2-PLATE 2-OLD-C2-G2-PLATE 1-OLD",-394.6875,-1450.71327735864,661.338277358644,0.800028814899476
"C2-G2-PLATE 3-NEW-C2-G2-PLATE 1-OLD",-224.05517578125,-1280.08095313989,831.970601577394,0.984540654717175
"C2-G2-PLATE 3-OLD-C2-G2-PLATE 1-OLD",-1248.01501464843,-2304.04079200708,-191.98923728979,0.0204828069420253
"C2-G2-PLATE 4-NEW-C2-G2-PLATE 1-OLD",490.02490234375,-566.000875014894,1546.05067970239,0.61748313697101
"C2-G2-PLATE 4-OLD-C2-G2-PLATE 1-OLD",-787.824951171875,-1843.85072853052,268.200826186769,0.179969349053734
"C2-G2-PLATE 2-OLD-C2-G2-PLATE 2-NEW",-1849.3125,-2905.33827735864,-793.286722641356,0.00174768882207466
"C2-G2-PLATE 3-NEW-C2-G2-PLATE 2-NEW",-1678.68017578125,-2734.70595313989,-622.654398422606,0.00333020884842083
"C2-G2-PLATE 3-OLD-C2-G2-PLATE 2-NEW",-2702.64001464843,-3758.66579200708,-1646.61423728979,0.000117807735594666
