"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
1,"Specimen_001_A1_A01_096.fcs",NA,47.25,NA,29.2950000762939,NA,NA
2,"Specimen_001_A2_A02_097.fcs",31879.890625,63.6300010681152,10054.8242476562,51.3449983596802,309.828236832863,501.019803392317
3,"Specimen_001_A3_A03_098.fcs",34133.71484375,64.2600021362305,10684.709440918,56.5306880474091,301.33592937204,531.181352459138
4,"Specimen_001_A4_A04_099.fcs",35473.724609375,67.4099960327148,10169.9782757812,62.9065688453674,281.4198521968,526.238342932986
5,"Specimen_001_A5_A05_100.fcs",34991.4609375,67.4099960327148,10033.0645791992,77.4899978637695,225.345540742336,519.084156606659
6,"Specimen_001_A6_A06_101.fcs",34808.12890625,83.1599960327148,10111.7416025391,102.496586684227,169.395733231578,418.568188634312
7,"Specimen_001_A7_A07_102.fcs",34060.634765625,98.9099960327148,11123.9189088867,146.848274106979,115.63542362388,344.359884054179
8,"Specimen_001_A8_A08_103.fcs",34854.119140625,134.504997253418,10969.4790014648,184.88745314331,93.8939164153546,259.128804522832
9,"Specimen_001_B1_B01_108.fcs",NA,93.7900009155273,NA,117.859999656677,NA,NA
10,"Specimen_001_B2_B02_109.fcs",7692.85473632812,134.459991455078,3701.11197478027,143.589997053146,26.3193638136071,57.2129646378733
11,"Specimen_001_B3_B03_110.fcs",12450,136.119995117188,6249.46031425781,149.613136887932,41.1524023258284,91.4634179150655
12,"Specimen_001_B4_B04_111.fcs",19880.9892578125,146.080001831055,8862.3193074707,162.889411565626,60.5776307566516,136.096584122482
13,"Specimen_001_B5_B05_112.fcs",27496.240234375,163.094993591309,11673.38249375,196.154392044067,69.6725292662403,168.590338850476
14,"Specimen_001_B6_B06_113.fcs",34301.41015625,178.034996032715,14502.2376875,223.361046890259,76.3861372322962,192.666671837637
15,"Specimen_001_B7_B07_114.fcs",39510.07421875,175.959991455078,17106.5792530273,265.314896131515,74.127225423101,224.540100803749
16,"Specimen_001_B8_B08_115.fcs",43927.75,190.06999206543,18700.8305054687,355.553332767487,61.5064970246485,231.113546765858
17,"Specimen_001_C1_C01_120.fcs",NA,170.25,NA,76.5,NA,NA
18,"Specimen_001_C2_C02_121.fcs",4611,174,2828.934375,130.0374375,17.0604715276706,26.5
19,"Specimen_001_C3_C03_122.fcs",6734.25,162.75,4502.843625,182.62905,17.9913874599906,41.3778801843318
20,"Specimen_001_C4_C04_123.fcs",11203.125,187.875,6447.68115,273.9922125,20.1013924802699,59.6307385229541
21,"Specimen_001_C5_C05_124.fcs",14991,225.75,8028.3651,406.2401625,18.1730554521428,66.4053156146179
22,"Specimen_001_C6_C06_125.fcs",21873.375,247.875,7931.0407875,538.34835,20.0850434481688,88.2435703479576
23,"Specimen_001_C7_C07_126.fcs",24433.5,296.625,12455.3398125,791.79675,15.2418376306798,82.3716814159292
24,"Specimen_001_C8_C08_127.fcs",27459,386.625,18638.916,1001.7868125,13.5120440108608,71.0223084384093
25,"Specimen_001_D1_D01_132.fcs",NA,5.46000003814697,NA,23.3685647140503,NA,NA
26,"Specimen_001_D2_D02_133.fcs",44562.958984375,19.5,12648.9956026367,54.43958981781,409.109061378366,2285.27994791667
27,"Specimen_001_D3_D03_134.fcs",46101.896484375,22.6199989318848,14329.1491611328,65.1299991607666,353.748480571152,2038.10338909391
28,"Specimen_001_D4_D04_135.fcs",45918.59765625,28.0799980163574,13136.4234335938,80.7299957275391,284.222222760376,1635.27780983108
29,"Specimen_001_D5_D05_136.fcs",44709.20703125,25.7399997711182,14023.8469654297,103.466994476318,215.931018667533,1736.95444556361
30,"Specimen_001_D6_D06_137.fcs",46854.59765625,16.3799991607666,14100.2221386719,138.524483016968,169.061153079171,2860.47619394732
31,"Specimen_001_D7_D07_138.fcs",45589.439453125,-47.5799980163574,15133.1921000977,197.204120550537,115.710106167498,-958.163962878937
32,"Specimen_001_D8_D08_139.fcs",45283.677734375,-255.059997558594,14867.6793013672,327.605879605103,69.5023205731627,-177.541277220361
33,"Specimen_001_E1_E01_144.fcs",NA,48.5099983215332,NA,31.1849985122681,NA,NA
34,"Specimen_001_E2_E02_145.fcs",30848.580078125,66.1500015258789,8917.45268027343,51.8653146665573,296.7535266536,466.342847566777
35,"Specimen_001_E3_E03_146.fcs",33610.18359375,68.0400009155273,9961.3709125,50.2505638175964,333.748927818884,493.976824537047
36,"Specimen_001_E4_E04_147.fcs",33939.359375,64.2600021362305,9899.52539355469,60.1510731657028,281.583499595638,528.156835461178
37,"Specimen_001_E5_E05_148.fcs",32840.955078125,68.9850006103516,10004.2111048828,72.7649990916252,225.190479534318,476.059357651104
38,"Specimen_001_E6_E06_149.fcs",34277.0390625,82.5299987792969,9903.70703427734,106.842076862526,160.023607121186,415.328239058433
39,"Specimen_001_E7_E07_150.fcs",33310.93359375,104.580001831055,10466.3949853516,135.737217296219,122.31852933692,318.521065313832
40,"Specimen_001_E8_E08_151.fcs",36387.5390625,126,9964.23869589844,186.962360754013,96.9755059688442,288.789992559524
41,"Specimen_001_F1_F01_156.fcs",NA,94.6199951171875,NA,109.974994182587,NA,NA
42,"Specimen_001_F2_F02_157.fcs",7927.74487304688,117.860000610352,3969.47715832519,137.199912406921,28.4616977351748,67.2640830815555
43,"Specimen_001_F3_F03_158.fcs",12894.8798828125,123.669998168945,6097.40053759765,142.755840834618,44.7309539489841,104.268456972053
44,"Specimen_001_F4_F04_159.fcs",19524.08984375,136.949996948242,8393.38886552734,145.246673810959,66.7386706288175,142.56363839956
45,"Specimen_001_F5_F05_160.fcs",27949.0048828125,144.834999084473,12567.6301517578,192.948645740414,72.0506997523444,192.971347115566
46,"Specimen_001_F6_F06_161.fcs",35953.109375,205.839996337891,14722.4644875,262.509282569885,68.0876291853517,174.665322651785
47,"Specimen_001_F7_F07_162.fcs",39527.50390625,191.314994812012,15641.7253270508,320.004636190414,61.4619047082048,206.609544354274
48,"Specimen_001_F8_F08_163.fcs",44268.05078125,247.339996337891,18295.155753125,372.036748271942,59.1617776864544,178.976515875643
49,"Specimen_001_G1_G01_168.fcs",NA,166.125,NA,78.375,NA,NA
50,"Specimen_001_G2_G02_169.fcs",5298.375,165.75,2962.814025,141.375,18.1525198938992,31.9660633484163
51,"Specimen_001_G3_G03_170.fcs",8061,172.5,5247.151875,204.6308625,19.2749517438993,46.7304347826087
52,"Specimen_001_G4_G04_171.fcs",11626.5,176.625,7111.2931875,292.8567375,19.5485941312858,65.8259023354565
53,"Specimen_001_G5_G05_172.fcs",17347.875,202.5,8506.1383125,453.66075,18.8966920766233,85.6685185185185
54,"Specimen_001_G6_G06_173.fcs",21462.375,210,10535.145525,513.0594,20.7114176253276,102.201785714286
55,"Specimen_001_G7_G07_174.fcs",25086.375,258.75,11693.5418625,641.47575,19.3519591348543,96.9521739130435
56,"Specimen_001_G8_G08_175.fcs",25690.5,369.375,19744.965,1046.519625,12.0977783861435,69.551269035533
57,"Specimen_001_H1_H01_180.fcs",NA,5.46000003814697,NA,23.7899990081787,NA,NA
58,"Specimen_001_H2_H02_181.fcs",44865.59765625,19.5,12841.5174765625,53.4299964904785,419.671538479717,2300.79987980769
59,"Specimen_001_H3_H03_182.fcs",44877.296875,20.2799987792969,12926.7635839844,65.5199966430664,342.31546989073,2212.88459449088
60,"Specimen_001_H4_H04_183.fcs",46509.05859375,27.2999992370605,14330.4459296875,79.5599975585938,292.117647189974,1703.62856752804
61,"Specimen_001_H5_H05_184.fcs",46014.5390625,26.519998550415,12676.231328125,118.448688192367,194.126333375944,1735.08829478348
62,"Specimen_001_H6_H06_185.fcs",44496.66015625,33.5399971008301,13663.0066318359,185.555517892456,119.810827142632,1326.67453793992
63,"Specimen_001_H7_H07_186.fcs",46481.369140625,53.0399990081787,14137.1051651367,284.058408952331,81.7232084641579,876.345588420121
64,"Specimen_001_H8_H08_187.fcs",46972.767578125,-275.339996337891,14282.697506543,478.660882574463,49.3544692020167,-170.599143614723
