"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
1,"Specimen_001_A1_A01_000.fcs",NA,52.2900009155273,NA,31.8150005340576,NA,NA
2,"Specimen_001_A2_A02_001.fcs",32201.5048828125,69.9300003051758,10171.6567110352,62.6850004196167,256.293967196433,460.481978296647
3,"Specimen_001_A3_A03_002.fcs",33384.013671875,69.3000030517578,9974.98014814453,61.7400007247925,269.79845543997,481.731777802977
4,"Specimen_001_A4_A04_003.fcs",33449.21875,75.5999984741211,9964.36370722656,74.6550009250641,223.518976210482,442.449992395835
5,"Specimen_001_A5_A05_004.fcs",34219.39453125,78.435001373291,10088.3077276367,89.1450021266937,191.491158872571,436.277094818826
6,"Specimen_001_A6_A06_005.fcs",34552.3515625,88.8300018310547,10329.2549492187,98.9100017547607,174.216565308119,388.971640777571
7,"Specimen_001_A7_A07_006.fcs",34527.46484375,105.209999084473,10800.5097332031,165.900706298637,103.743545198361,328.176648077224
8,"Specimen_001_A8_A08_007.fcs",36061.19921875,113.400001525879,11013.1685761719,184.999932310867,97.1562496488343,317.999988831751
9,"Specimen_001_B1_B01_012.fcs",732.059997558594,103.75,0,120.764995574951,2.60137465565774,7.05599997646837
10,"Specimen_001_B2_B02_013.fcs",9821.3896484375,130.309997558594,4927.14762939453,151.382903119278,32.0085011292295,75.369425465773
11,"Specimen_001_B3_B03_014.fcs",15200.6201171875,154.379997253418,7342.90763027343,171.53127809,43.8585903616935,98.4623681022313
12,"Specimen_001_B4_B04_015.fcs",22081.734375,156.869995117188,9521.45327807617,178.426755429125,61.439396594845,140.764550661866
13,"Specimen_001_B5_B05_016.fcs",28650.76953125,169.734992980957,12516.2281804687,216.77014124012,65.6940904668234,168.797070233269
14,"Specimen_001_B6_B06_017.fcs",35069.98828125,172.639999389648,14724.1057924805,308.80232460022,56.5043484161575,203.139413839414
15,"Specimen_001_B7_B07_018.fcs",40648.00390625,199.199996948242,16975.3933958984,260.825329960632,77.5400225035791,204.056247635443
16,"Specimen_001_B8_B08_019.fcs",43587.86328125,223.269989013672,19021.8758856445,378.856058113098,57.2309619492621,195.224908971447
17,"Specimen_001_C1_C01_024.fcs",NA,181.5,NA,75.4450875,NA,NA
18,"Specimen_001_C2_C02_025.fcs",6445.5,182.25,3889.56675,191.92815,16.3166528724421,35.3662551440329
19,"Specimen_001_C3_C03_026.fcs",10461.375,190.5,6567.3594375,243.375,21.1009244992296,54.9153543307087
20,"Specimen_001_C4_C04_027.fcs",14171.625,211.5,7270.5483,385.125,18.1241480038948,67.0053191489362
21,"Specimen_001_C5_C05_028.fcs",18374.25,260.625,8713.65749999999,584.8557375,15.4855495454552,70.5007194244604
22,"Specimen_001_C6_C06_029.fcs",22821,255,12348.65835,624.5511,18.0657755626401,89.4941176470588
23,"Specimen_001_C7_C07_030.fcs",24843.75,394.5,18583.2618375,1065.315225,11.4751246514852,62.9752851711027
24,"Specimen_001_C8_C08_031.fcs",21578.25,605.25,18102.450675,1368.0633,7.6652154911253,35.6517967781908
25,"Specimen_001_D1_D01_036.fcs",NA,3.89999985694885,NA,24.1799993515015,NA,NA
26,"Specimen_001_D2_D02_037.fcs",45186.958984375,21.0599994659424,13505.6636167969,67.4699974060059,334.710988004934,2145.62963581505
27,"Specimen_001_D3_D03_038.fcs",45845.27734375,26.519998550415,15096.8917683594,85.019998550415,269.458704577783,1728.70587668386
28,"Specimen_001_D4_D04_039.fcs",44162.0390625,27.2999992370605,13594.7109035156,98.7146102844238,223.547147357917,1617.65715372434
29,"Specimen_001_D5_D05_040.fcs",46004.3984375,16.3799991607666,13662.8964601562,133.908442611694,171.71441001556,2808.57147707857
30,"Specimen_001_D6_D06_041.fcs",44353.13671875,23.0099992752075,14311.2178898437,169.281249473572,130.936317097528,1927.55924014908
31,"Specimen_001_D7_D07_042.fcs",45083.21875,-38.2199974060059,14759.7010132812,297.789717721558,75.7605720785765,-1179.57147592364
32,"Specimen_001_D8_D08_043.fcs",45897.5390625,-36.269998550415,13837.2020142578,364.270197431946,63.049090187555,-1265.44088494249
33,"Specimen_001_E1_E01_048.fcs",NA,50.4000015258789,NA,29.9250001907349,NA,NA
34,"Specimen_001_E2_E02_049.fcs",31157.91015625,68.6699981689453,9666.64251640625,51.0300006866455,304.617281400675,453.733959328116
35,"Specimen_001_E3_E03_050.fcs",32187.330078125,69.3000030517578,9753.97913349609,61.3163867568969,261.904131781384,464.463617037439
36,"Specimen_001_E4_E04_051.fcs",32573.51953125,70.5599975585938,10167.9457929687,69.9299993515015,232.396395217424,461.642866472616
37,"Specimen_001_E5_E05_052.fcs",33109.6484375,78.120002746582,9969.8700828125,83.7900009155273,197.109011062394,423.830610258762
38,"Specimen_001_E6_E06_053.fcs",34619.12890625,88.1999969482422,9712.01492890625,112.769996643066,153.103351676941,392.507144037265
39,"Specimen_001_E7_E07_054.fcs",35142.03125,105.209999084473,10510.363571875,156.86999130249,111.674708973989,334.017978859449
40,"Specimen_001_E8_E08_055.fcs",34534.080078125,98.5949974060059,9448.24253291015,144.661382899284,119.021000596592,350.261990838304
41,"Specimen_001_F1_F01_060.fcs",NA,92.129997253418,NA,115.784996032715,NA,NA
42,"Specimen_001_F2_F02_061.fcs",10447.2094726562,131.970001220703,5172.06760705566,140.829338868046,36.6231907156105,79.1635172843911
43,"Specimen_001_F3_F03_062.fcs",16416.9853515625,148.56999206543,7986.71002109375,161.435002446175,50.3868898100994,110.500008267703
44,"Specimen_001_F4_F04_063.fcs",22811.71875,163.094993591309,10065.8121208984,183.935174731254,61.5668639494875,139.867682310119
45,"Specimen_001_F5_F05_064.fcs",29344.6484375,170.149993896484,12831.8454394531,223.395743978119,65.2977937808455,172.463411637573
46,"Specimen_001_F6_F06_065.fcs",36495.9296875,174.300003051758,15496.085265625,254.905025313568,71.2454170720402,209.385708826767
47,"Specimen_001_F7_F07_066.fcs",40451.7109375,173.884994506836,17199.534096875,324.023290628052,62.1526709776371,232.634857609348
48,"Specimen_001_F8_F08_067.fcs",43177.013671875,239.039993286133,18746.388419043,392.124560106277,54.7504263274805,180.626735628259
49,"Specimen_001_G1_G01_072.fcs",NA,172.5,NA,78,NA,NA
50,"Specimen_001_G2_G02_073.fcs",7162.5,174,3852.9888,139.7233125,25.0083535630463,41.1637931034483
51,"Specimen_001_G3_G03_074.fcs",10449.75,174.375,6041.8891125,245.59575,20.9192850446313,59.9268817204301
52,"Specimen_001_G4_G04_075.fcs",15527.625,178.5,7728.355125,396.75,19.343572778828,86.9894957983193
53,"Specimen_001_G5_G05_076.fcs",19375.875,222.75,9183.32145,570.4698,16.7871506957949,86.9848484848485
54,"Specimen_001_G6_G06_077.fcs",23871,228,11462.6712,697.0891875,16.9583752150796,104.697368421053
55,"Specimen_001_G7_G07_078.fcs",27028.125,300,12301.0755375,776.39685,17.2129272549212,90.09375
56,"Specimen_001_G8_G08_079.fcs",28576.875,292.5,15839.0656875,863.3714625,16.3801887301782,97.6987179487179
57,"Specimen_001_H1_H01_084.fcs",NA,3.89999985694885,NA,22.6199989318848,NA,NA
58,"Specimen_001_H2_H02_085.fcs",45889.34765625,17.939998626709,13862.6151792969,63.569995880127,360.794483486536,2557.93484777252
59,"Specimen_001_H3_H03_086.fcs",46008.296875,21.8400001525879,13568.5515914062,83.0699977874756,276.793415791933,2106.60698505299
60,"Specimen_001_H4_H04_087.fcs",45690.447265625,26.519998550415,13811.1341231445,105.364659544754,216.694703254267,1722.86763812474
61,"Specimen_001_H5_H05_088.fcs",46467.71875,32.7599983215332,13513.1976640625,141.609304003906,163.954476996785,1418.42860594583
62,"Specimen_001_H6_H06_089.fcs",46774.2578125,23.0099992752075,15229.613731543,139.229995727539,167.892154161639,2032.77962998016
63,"Specimen_001_H7_H07_090.fcs",47094.447265625,21.8400001525879,14884.6747155273,244.24130597229,96.3649598049827,2156.33914544843
64,"Specimen_001_H8_H08_091.fcs",46669.73828125,-61.6199989318848,14739.9255712891,265.844821939087,87.8921732221842,-757.379732071062
