"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
55,"Specimen_001_G7_G07_079.fcs",23635.5,271.25,10286.5065385742,643.901010066223,18.1427343914223,87.1354838709677
56,"Specimen_001_G8_G08_080.fcs",23124.5,495.600006103516,16558.6428320313,1320.58562450561,8.56775190263336,46.659603945142
57,"Specimen_001_H1_H01_085.fcs",1413.35998535156,19.5,255.936825854492,287.040003299713,2.42798907700709,72.4799992487981
58,"Specimen_001_H2_H02_086.fcs",47004.359375,17.939998626709,12772.3325671875,66.2999992370605,354.347058198069,2620.08712224872
59,"Specimen_001_H3_H03_087.fcs",49198.5,27.2999992370605,13285.5236308594,93.2099952697754,263.765703766254,1802.14290750644
60,"Specimen_001_H4_H04_088.fcs",49734.748046875,23.7899990081787,12890.2798791016,80.3399963378906,309.378642729796,2090.57377555068
61,"Specimen_001_H5_H05_089.fcs",48175.91796875,19.5,13002.285503125,102.396875151062,235.145935350599,2470.55989583333
62,"Specimen_001_H6_H06_090.fcs",47959.857421875,20.2799987792969,14256.2485011719,134.549991607666,178.147827622623,2364.88463060636
63,"Specimen_001_H7_H07_091.fcs",48145.107421875,-0.779999971389771,14648.8399962891,275.645943229675,87.3328423733231,-61724.4989587527
64,"Specimen_001_H8_H08_092.fcs",49817.0390625,-581.880004882812,14279.7289328125,385.889784889221,65.3022197540822,-85.6139386891854
