"INDEX","SAMPLE_NAME","MFI+","MFI-","rSD+","rSD-","SI","SN"
43,"Specimen_001_F3_F03_062.fcs",12206.0400390625,157.080001831055,5837.96784609375,152.647817396545,39.4665323184114,77.705881695816
44,"Specimen_001_F4_F04_063.fcs",18480,154.979995727539,8372.46385136719,162.901284027481,56.2457813444278,119.241195699144
45,"Specimen_001_F5_F05_064.fcs",27294.119140625,175.559997558594,11816.2429621094,171.359993934631,79.1274512807561,155.468896788492
46,"Specimen_001_F6_F06_065.fcs",34827.66015625,215.039993286133,14189.1905328125,311.620599053955,55.5364765167063,161.958990158208
47,"Specimen_001_F7_F07_066.fcs",39676.55859375,193.619995117188,16549.8824703125,382.261679420471,51.643861684607,204.91973760115
48,"Specimen_001_F8_F08_067.fcs",44572.91796875,242.759994506836,19053.6606234375,488.896358257294,45.3369688948607,183.608992327172
49,"Specimen_001_G1_G01_071.fcs",NA,159.949996948242,NA,67.8999977111816,NA,NA
50,"Specimen_001_G2_G02_072.fcs",5863.89990234375,160.300003051758,3354.34184594726,152.949996948242,18.6453089672897,36.5807847205743
51,"Specimen_001_G3_G03_073.fcs",8248.099609375,158.199996948242,4919.34846982422,162.400003433228,24.9073258663846,52.1371666781606
52,"Specimen_001_G4_G04_074.fcs",11957.0498046875,162.399993896484,6441.05678789062,269.149997711182,21.9109231118173,73.6271567368966
53,"Specimen_001_G5_G05_075.fcs",16036.6494140625,171.150001525879,8020.55405693359,344.726254327392,23.0117364334381,93.6993822441635
54,"Specimen_001_G6_G06_076.fcs",1582.70001220703,-3698.80004882812,8064.39469200744,1254.80307792969,2.10451351049806,-0.427895531338189
55,"Specimen_001_G7_G07_077.fcs",24200.400390625,303.799987792969,12123.107809375,812.202630886841,14.7109843615869,79.6589906617011
56,"Specimen_001_G8_G08_078.fcs",28689.5,322.699996948242,13464.0814516602,824.37968686676,17.2049363023889,88.9045561552996
57,"Specimen_001_H1_H01_082.fcs",NA,4.67999982833862,NA,23.399998664856,NA,NA
58,"Specimen_001_H2_H02_083.fcs",49127.12890625,16.3799991607666,14154.7659287109,63.1619784305573,388.768291679491,2999.21437260628
59,"Specimen_001_H3_H03_084.fcs",48462.958984375,25.3499994277954,13601.7154158203,74.879997253418,323.434900918992,1911.75384924218
60,"Specimen_001_H4_H04_085.fcs",50447.27734375,88.9199981689453,13939.799575,272.295809472656,92.4699455403077,567.333315143593
61,"Specimen_001_H5_H05_086.fcs",49789.73828125,130.259994506836,14422.7511921875,615.804997888184,40.3207821120674,382.233535858449
62,"Specimen_001_H6_H06_087.fcs",47784.359375,-26.1299991607666,18587.7006792969,998.840394995117,23.9329975107757,-1828.7164527256
63,"Specimen_001_H7_H07_088.fcs",49007.3984375,-37.439998626709,13668.8655839844,277.104197576904,88.495300441119,-1308.9583396122
64,"Specimen_001_H8_H08_089.fcs",49459.01953125,-267.149978637695,15198.9570453125,290.218524005127,85.6702198461481,-185.135779472869
